Date;Open;High;Low;Close;Volume;Dividends;Stock Splits
2024-08-29 00:00:00-04:00;33.879.998.779.296.800;344.05.00;33.879.998.779.296.800;3.407.300.109.863.280;1453000;00.00;00.00
2024-08-30 00:00:00-04:00;3.411.700.134.277.340;3.435.050.048.828.120;3.374.700.012.207.030;3.428.800.048.828.120;1077100;00.00;00.00
2024-09-03 00:00:00-04:00;34.004.998.779.296.800;3.423.999.938.964.840;3.260.950.012.207.030;3.286.000.061.035.150;1632800;00.00;00.00
2024-09-04 00:00:00-04:00;32.779.998.779.296.800;3.363.800.048.828.120;32.707.000.732.421.800;329.25.00;825800;00.00;00.00
2024-09-05 00:00:00-04:00;3.233.800.048.828.120;3.296.000.061.035.150;3.226.199.951.171.870;3.286.300.048.828.120;1542600;00.00;00.00
2024-09-06 00:00:00-04:00;331.260.009.765.625;3.319.200.134.277.340;31.907.000.732.421.800;3.227.699.890.136.710;1162300;00.00;00.00
2024-09-09 00:00:00-04:00;324.05.00;3.290.400.085.449.210;3.223.500.061.035.150;32.407.000.732.421.800;828000;00.00;00.00
2024-09-10 00:00:00-04:00;3.265.199.890.136.710;3.281.499.938.964.840;3.241.600.036.621.090;327.00.00;741400;00.00;00.00
2024-09-11 00:00:00-04:00;3.281.099.853.515.620;3.372.300.109.863.280;326.00.00;3.366.600.036.621.090;1058700;00.00;00.00
2024-09-12 00:00:00-04:00;338.25.00;3.421.700.134.277.340;3.371.300.048.828.120;337.510.009.765.625;944000;00.00;00.00
2024-09-13 00:00:00-04:00;3.377.900.085.449.210;34.451.800.537.109.300;3.375.299.987.792.960;3.378.999.938.964.840;994400;00.00;00.00
2024-09-16 00:00:00-04:00;3.430.199.890.136.710;344.00.00;3.371.499.938.964.840;3.388.299.865.722.650;1129600;00.00;00.00
2024-09-17 00:00:00-04:00;3.410.400.085.449.210;3.469.800.109.863.280;3.392.799.987.792.960;3.421.499.938.964.840;950600;00.00;00.00
2024-09-18 00:00:00-04:00;3.428.500.061.035.150;34.682.000.732.421.800;3.403.699.951.171.870;3.439.700.012.207.030;1150200;00.00;00.00
2024-09-19 00:00:00-04:00;350.00.00;3.682.900.085.449.210;3.489.599.914.550.780;3.602.200.012.207.030;2811800;00.00;00.00
2024-09-20 00:00:00-04:00;36.382.000.732.421.800;3.667.900.085.449.210;362.00.00;3.651.700.134.277.340;1434100;00.00;00.00
2024-09-23 00:00:00-04:00;367.00.00;3.711.099.853.515.620;3.635.299.987.792.960;369.010.009.765.625;1777600;00.00;00.00
2024-09-24 00:00:00-04:00;3.748.299.865.722.650;3.826.000.061.035.150;371.00.00;3.803.599.853.515.620;2547800;00.00;00.00
2024-09-25 00:00:00-04:00;37.779.998.779.296.800;3.869.599.914.550.780;37.571.099.853.515.600;3.839.599.914.550.780;1667500;00.00;00.00
2024-09-26 00:00:00-04:00;3.867.200.012.207.030;3.892.300.109.863.280;3.730.799.865.722.650;3.791.600.036.621.090;1781100;00.00;00.00
2024-09-27 00:00:00-04:00;376.760.009.765.625;3.774.100.036.621.090;3.659.100.036.621.090;36.920.001.220.703.100;2904200;00.00;00.00
2024-09-30 00:00:00-04:00;36.904.998.779.296.800;3.733.800.048.828.120;366.25.00;3.685.299.987.792.960;1553300;00.00;00.00
2024-10-01 00:00:00-04:00;370.489.990.234.375;3.756.600.036.621.090;36.792.999.267.578.100;3.753.999.938.964.840;1565900;00.00;00.00
2024-10-02 00:00:00-04:00;3.744.599.914.550.780;3.773.680.114.746.090;3.715.299.987.792.960;374.75;1504500;00.00;00.00
2024-10-03 00:00:00-04:00;37.257.000.732.421.800;37.669.000.244.140.600;371.739.990.234.375;3.726.000.061.035.150;947000;00.00;00.00
2024-10-04 00:00:00-04:00;3.763.800.048.828.120;3.794.800.109.863.280;3.681.099.853.515.620;37.145.001.220.703.100;1095000;00.00;00.00
2024-10-07 00:00:00-04:00;3.693.599.853.515.620;371.00.00;36.230.999.755.859.300;36.295.001.220.703.100;1749200;00.00;00.00
2024-10-08 00:00:00-04:00;3.665.799.865.722.650;3.719.530.029.296.870;3.650.299.987.792.960;3.703.800.048.828.120;1023500;00.00;00.00
2024-10-09 00:00:00-04:00;370.00.00;3.761.400.146.484.370;3.683.500.061.035.150;3.739.800.109.863.280;1061200;00.00;00.00
2024-10-10 00:00:00-04:00;375.00.00;38.276.800.537.109.300;375.00.00;378.00.00;1681000;00.00;00.00
2024-10-11 00:00:00-04:00;3.791.099.853.515.620;380.00.00;3.733.900.146.484.370;37.370.001.220.703.100;1260700;00.00;00.00
2024-10-14 00:00:00-04:00;375.00.00;37.717.999.267.578.100;3.702.300.109.863.280;372.05.00;949500;00.00;00.00
2024-10-15 00:00:00-04:00;3.736.099.853.515.620;37.420.001.220.703.100;3.642.560.119.628.900;3.726.000.061.035.150;1085300;00.00;00.00
2024-10-16 00:00:00-04:00;375.00.00;3.768.599.853.515.620;3.684.100.036.621.090;37.169.000.244.140.600;997000;00.00;00.00
2024-10-17 00:00:00-04:00;3.723.800.048.828.120;373.989.990.234.375;3.666.499.938.964.840;366.75;1242600;00.00;00.00
2024-10-18 00:00:00-04:00;370.00.00;3.842.099.914.550.780;3.694.200.134.277.340;3.788.800.048.828.120;1681000;00.00;00.00
2024-10-21 00:00:00-04:00;37.742.999.267.578.100;38.254.998.779.296.800;37.605.999.755.859.300;3.819.700.012.207.030;1092000;00.00;00.00
2024-10-22 00:00:00-04:00;381.989.990.234.375;3.894.800.109.863.280;38.179.998.779.296.800;3.876.300.048.828.120;1945600;00.00;00.00
2024-10-23 00:00:00-04:00;3.876.300.048.828.120;3.887.300.109.863.280;3.788.999.938.964.840;3.798.399.963.378.900;1289800;00.00;00.00
2024-10-24 00:00:00-04:00;382.00.00;3.835.899.963.378.900;3.760.299.987.792.960;3.768.699.951.171.870;897600;00.00;00.00
2024-10-25 00:00:00-04:00;37.670.001.220.703.100;383.00.00;376.00.00;3.791.600.036.621.090;789800;00.00;00.00
2024-10-28 00:00:00-04:00;388.00.00;38.855.499.267.578.100;3.811.000.061.035.150;3.843.599.853.515.620;1301100;00.00;00.00
2024-10-29 00:00:00-04:00;38.670.001.220.703.100;39.719.500.732.421.800;3.842.200.012.207.030;3.912.300.109.863.280;1922900;00.00;00.00
2024-10-30 00:00:00-04:00;39.167.999.267.578.100;39.567.999.267.578.100;3.891.400.146.484.370;3.940.199.890.136.710;1345900;00.00;00.00
2024-10-31 00:00:00-04:00;3.900.799.865.722.650;393.739.990.234.375;3.816.700.134.277.340;3.851.000.061.035.150;1786500;00.00;00.00
2024-11-01 00:00:00-04:00;382.510.009.765.625;3.893.299.865.722.650;3.806.300.048.828.120;384.05.00;1545700;00.00;00.00
2024-11-04 00:00:00-05:00;38.094.000.244.140.600;3.837.449.951.171.870;3.771.099.853.515.620;3.777.300.109.863.280;1235300;00.00;00.00
2024-11-05 00:00:00-05:00;3.802.699.890.136.710;38.407.000.732.421.800;3.783.800.048.828.120;3.826.300.048.828.120;1019500;00.00;00.00
2024-11-06 00:00:00-05:00;3.861.000.061.035.150;3.921.199.951.171.870;3.760.400.085.449.210;3.911.600.036.621.090;2029700;00.00;00.00
2024-11-07 00:00:00-05:00;399.00.00;403.760.009.765.625;3.914.200.134.277.340;3.998.399.963.378.900;2694500;00.00;00.00
2024-11-08 00:00:00-05:00;3.991.499.938.964.840;40.592.999.267.578.100;3.973.299.865.722.650;40.067.999.267.578.100;2038300;00.00;00.00
2024-11-11 00:00:00-05:00;4.051.099.853.515.620;41.295.001.220.703.100;4.047.900.085.449.210;41.019.000.244.140.600;3289900;00.00;00.00
2024-11-12 00:00:00-05:00;41.580.999.755.859.300;420.00.00;4.113.999.938.964.840;4.193.900.146.484.370;6596700;00.00;00.00
2024-11-13 00:00:00-05:00;460.260.009.765.625;473.00.00;445.00.00;4.673.699.951.171.870;12048800;00.00;00.00
2024-11-14 00:00:00-05:00;471.00.00;48.969.000.244.140.600;4.663.599.853.515.620;477.05.00;5040200;00.00;00.00
2024-11-15 00:00:00-05:00;474.00.00;474.00.00;4.575.400.085.449.210;45.832.000.732.421.800;3024200;00.00;00.00
2024-11-18 00:00:00-05:00;4.606.400.146.484.370;4.606.400.146.484.370;452.489.990.234.375;4.543.599.853.515.620;2949700;00.00;00.00
2024-11-19 00:00:00-05:00;45.429.998.779.296.800;4.652.099.914.550.780;450.00.00;4.638.299.865.722.650;2799600;00.00;00.00
2024-11-20 00:00:00-05:00;4.677.799.987.792.960;473.00.00;46.064.898.681.640.600;470.010.009.765.625;2386400;00.00;00.00
2024-11-21 00:00:00-05:00;4.682.200.012.207.030;4.736.199.951.171.870;4.655.039.978.027.340;47.070.001.220.703.100;2181500;00.00;00.00
2024-11-22 00:00:00-05:00;47.180.999.755.859.300;4.800.899.963.378.900;469.489.990.234.375;4.750.400.085.449.210;2296200;00.00;00.00
2024-11-25 00:00:00-05:00;4.833.500.061.035.150;4.854.599.914.550.780;4.668.800.048.828.120;4.813.800.048.828.120;27687700;00.00;00.00
2024-11-26 00:00:00-05:00;47.754.998.779.296.800;4.827.200.012.207.030;4.743.349.914.550.780;4.766.099.853.515.620;2660800;00.00;00.00
2024-11-27 00:00:00-05:00;48.029.998.779.296.800;4.842.900.085.449.210;47.317.498.779.296.800;475.239.990.234.375;2045400;00.00;00.00
2024-11-29 00:00:00-05:00;4.757.200.012.207.030;4.788.699.951.171.870;4.733.299.865.722.650;4.769.599.914.550.780;981200;00.00;00.00
2024-12-02 00:00:00-05:00;4.787.650.146.484.370;4.823.800.048.828.120;473.010.009.765.625;4.802.699.890.136.710;2040000;00.00;00.00
2024-12-03 00:00:00-05:00;4.772.799.987.792.960;494.00.00;477.00.00;49.332.000.732.421.800;2160300;00.00;00.00
2024-12-04 00:00:00-05:00;493.05.00;5.064.729.919.433.590;4.902.279.968.261.710;5.023.800.048.828.120;2489000;00.00;00.00
2024-12-05 00:00:00-05:00;4.926.000.061.035.150;49.505.999.755.859.300;4.806.600.036.621.090;493.510.009.765.625;2241000;00.00;00.00
2024-12-06 00:00:00-05:00;4.952.200.012.207.030;4.990.199.890.136.710;48.769.000.244.140.600;4.986.300.048.828.120;1841200;00.00;00.00
2024-12-09 00:00:00-05:00;4.965.199.890.136.710;497.00.00;481.00.00;4.825.199.890.136.710;2903300;00.00;00.00
2024-12-10 00:00:00-05:00;480.00.00;4.884.289.855.957.030;4.653.399.963.378.900;4.715.799.865.722.650;2783800;00.00;00.00
2024-12-11 00:00:00-05:00;4.749.800.109.863.280;47.894.000.244.140.600;4.695.050.048.828.120;4.769.100.036.621.090;1949000;00.00;00.00
2024-12-12 00:00:00-05:00;477.00.00;48.782.000.732.421.800;475.00.00;4.801.099.853.515.620;1607400;00.00;00.00
2024-12-13 00:00:00-05:00;4.795.849.914.550.780;4.846.000.061.035.150;4.745.400.085.449.210;48.330.999.755.859.300;1431700;00.00;00.00
2024-12-16 00:00:00-05:00;4.830.400.085.449.210;4.906.650.085.449.210;48.174.200.439.453.100;4.848.999.938.964.840;1398500;00.00;00.00
2024-12-17 00:00:00-05:00;4.799.100.036.621.090;48.382.000.732.421.800;47.170.001.220.703.100;4.743.699.951.171.870;1915400;00.00;00.00
2024-12-18 00:00:00-05:00;479.05.00;4.826.700.134.277.340;4.467.799.987.792.960;4.486.499.938.964.840;3386800;00.00;00.00
2024-12-19 00:00:00-05:00;4.539.200.134.277.340;4.607.799.987.792.960;450.010.009.765.625;4.541.600.036.621.090;1858000;00.00;00.00
2024-12-20 00:00:00-05:00;4.452.699.890.136.710;4.644.649.963.378.900;4.441.700.134.277.340;4.608.800.048.828.120;1834600;00.00;00.00
2024-12-23 00:00:00-05:00;462.00.00;462.05.00;451.00.00;4.562.900.085.449.210;1658900;00.00;00.00
2024-12-24 00:00:00-05:00;45.682.000.732.421.800;46.269.000.244.140.600;4.558.999.938.964.840;4.616.400.146.484.370;522300;00.00;00.00
2024-12-26 00:00:00-05:00;458.00.00;4.609.100.036.621.090;4.552.799.987.792.960;4.579.800.109.863.280;1145900;00.00;00.00
2024-12-27 00:00:00-05:00;4.561.199.951.171.870;459.00.00;4.494.949.951.171.870;4.564.800.109.863.280;963700;00.00;00.00
2024-12-30 00:00:00-05:00;450.00.00;4.551.700.134.277.340;4.448.500.061.035.150;4.517.900.085.449.210;1604800;00.00;00.00
2024-12-31 00:00:00-05:00;451.760.009.765.625;4.531.099.853.515.620;4.462.099.914.550.780;4.473.800.048.828.120;763800;00.00;00.00
2025-01-02 00:00:00-05:00;4.505.799.865.722.650;4.602.699.890.136.710;4.432.099.914.550.780;4.577.900.085.449.210;1092300;00.00;00.00
2025-01-03 00:00:00-05:00;45.995.001.220.703.100;47.279.998.779.296.800;459.05.00;46.669.000.244.140.600;1185700;00.00;00.00
2025-01-06 00:00:00-05:00;46.944.000.244.140.600;47.431.298.828.125;4.606.000.061.035.150;46.892.999.267.578.100;1751900;00.00;00.00
2025-01-07 00:00:00-05:00;472.00.00;4.729.700.012.207.030;4.547.130.126.953.120;46.392.999.267.578.100;1261000;00.00;00.00
2025-01-08 00:00:00-05:00;4.627.099.914.550.780;48.205.999.755.859.300;46.092.999.267.578.100;4.797.300.109.863.280;2154800;00.00;00.00
2025-01-10 00:00:00-05:00;476.00.00;47.942.999.267.578.100;456.25.00;4.595.299.987.792.960;2966200;00.00;00.00
2025-01-13 00:00:00-05:00;45.242.999.267.578.100;463.05.00;4.514.280.090.332.030;4.585.400.085.449.210;1344900;00.00;00.00
2025-01-14 00:00:00-05:00;4.633.900.146.484.370;4.693.900.146.484.370;4.603.299.865.722.650;4.635.899.963.378.900;1140500;00.00;00.00
2025-01-15 00:00:00-05:00;4.761.199.951.171.870;49.217.999.267.578.100;47.605.999.755.859.300;49.069.000.244.140.600;2053700;00.00;00.00
2025-01-16 00:00:00-05:00;49.080.999.755.859.300;5.004.800.109.863.280;4.882.300.109.863.280;4.903.399.963.378.900;1376900;00.00;00.00
2025-01-17 00:00:00-05:00;487.00.00;4.907.799.987.792.960;4.800.050.048.828.120;4.855.299.987.792.960;2021300;00.00;00.00
2025-01-21 00:00:00-05:00;4.973.599.853.515.620;5.008.599.853.515.620;4.765.199.890.136.710;487.510.009.765.625;2133300;00.00;00.00
2025-01-22 00:00:00-05:00;509.00.00;5.108.399.963.378.900;4.930.299.987.792.960;49.355.999.755.859.300;1867100;00.00;00.00
2025-01-23 00:00:00-05:00;490.00.00;5.016.099.853.515.620;48.800.201.416.015.600;501.05.00;892700;00.00;00.00
2025-01-24 00:00:00-05:00;50.782.000.732.421.800;512.010.009.765.625;5.014.750.061.035.150;51.042.999.267.578.100;1778100;00.00;00.00
2025-01-27 00:00:00-05:00;4.951.099.853.515.620;5.165.830.078.125;4.880.400.085.449.210;51.397.998.046.875;2445400;00.00;00.00
2025-01-28 00:00:00-05:00;518.00.00;5.369.949.951.171.870;510.718.994.140.625;5.307.999.877.929.680;2243400;00.00;00.00
2025-01-29 00:00:00-05:00;529.969.970.703.125;5.438.599.853.515.620;5.281.900.024.414.060;5.388.300.170.898.430;1902100;00.00;00.00
2025-01-30 00:00:00-05:00;544.00.00;5.583.099.975.585.930;5.415.850.219.726.560;5.501.300.048.828.120;2045500;00.00;00.00
2025-01-31 00:00:00-05:00;550.00.00;5.603.599.853.515.620;5.465.599.975.585.930;5.485.499.877.929.680;1561400;00.00;00.00
2025-02-03 00:00:00-05:00;5.389.199.829.101.560;5.546.959.838.867.180;5.348.939.819.335.930;5.490.800.170.898.430;2536300;00.00;00.00
2025-02-04 00:00:00-05:00;595.989.990.234.375;6.234.000.244.140.620;5.810.700.073.242.180;62.177.001.953.125;6757300;00.00;00.00
2025-02-05 00:00:00-05:00;6.088.499.755.859.370;63.077.001.953.125;6.072.999.877.929.680;626.00.00;4609100;00.00;00.00
2025-02-06 00:00:00-05:00;628.05.00;628.05.00;618.010.009.765.625;6.258.699.951.171.870;1857100;00.00;00.00
2025-02-07 00:00:00-05:00;6.283.699.951.171.870;6.324.500.122.070.310;6.206.900.024.414.060;622.989.990.234.375;2318500;00.00;00.00
2025-02-10 00:00:00-05:00;6.295.900.268.554.680;64.227.001.953.125;62.122.998.046.875;6.376.900.024.414.060;2133500;00.00;00.00
2025-02-11 00:00:00-05:00;628.00.00;6.354.500.122.070.310;6.190.020.141.601.560;6.231.500.244.140.620;1662100;00.00;00.00
2025-02-12 00:00:00-05:00;6.265.599.975.585.930;64.827.197.265.625;6.237.100.219.726.560;6.405.900.268.554.680;1804700;00.00;00.00
2025-02-13 00:00:00-05:00;6.471.199.951.171.870;6.526.279.907.226.560;6.400.499.877.929.680;6.483.200.073.242.180;1630100;00.00;00.00
2025-02-14 00:00:00-05:00;643.760.009.765.625;648.00.00;6.260.999.755.859.370;6.381.799.926.757.810;2120600;00.00;00.00
2025-02-18 00:00:00-05:00;6.390.399.780.273.430;64.697.998.046.875;6.256.400.146.484.370;6.305.599.975.585.930;1934400;00.00;00.00
2025-02-19 00:00:00-05:00;638.00.00;643.00.00;624.25.00;64.272.998.046.875;1474400;00.00;00.00
2025-02-20 00:00:00-05:00;635.05.00;6.387.899.780.273.430;6.151.500.244.140.620;63.677.001.953.125;1907700;00.00;00.00
2025-02-21 00:00:00-05:00;6.363.699.951.171.870;6.390.120.239.257.810;6.055.570.068.359.370;6.073.800.048.828.120;2198700;00.00;00.00
2025-02-24 00:00:00-05:00;6.122.999.877.929.680;6.219.099.731.445.310;59.297.998.046.875;6.016.099.853.515.620;2078600;00.00;00.00
2025-02-25 00:00:00-05:00;597.219.970.703.125;5.991.199.951.171.870;5.755.349.731.445.310;5.885.700.073.242.180;2822800;00.00;00.00
2025-02-26 00:00:00-05:00;5.956.199.951.171.870;6.085.289.916.992.180;5.928.900.146.484.370;6.031.300.048.828.120;2628900;00.00;00.00
2025-02-27 00:00:00-05:00;611.00.00;613.00.00;586.00.00;590.760.009.765.625;1191800;00.00;00.00
2025-02-28 00:00:00-05:00;584.25.00;6.099.199.829.101.560;580.00.00;608.010.009.765.625;4531900;00.00;00.00
2025-03-03 00:00:00-05:00;6.105.999.755.859.370;6.265.599.975.585.930;59.377.001.953.125;5.998.599.853.515.620;1576800;00.00;00.00
2025-03-04 00:00:00-05:00;588.25.00;5.907.100.219.726.560;5.600.999.755.859.370;5.841.400.146.484.370;2987500;00.00;00.00
2025-03-05 00:00:00-05:00;58.427.001.953.125;58.727.001.953.125;5.690.800.170.898.430;5.868.300.170.898.430;1790200;00.00;00.00
2025-03-06 00:00:00-05:00;570.010.009.765.625;5.813.400.268.554.680;534.219.970.703.125;5.434.099.731.445.310;2964300;00.00;00.00
2025-03-07 00:00:00-05:00;54.052.001.953.125;5.488.400.268.554.680;506.489.990.234.375;5.320.999.755.859.370;3827000;00.00;00.00
2025-03-10 00:00:00-04:00;5.081.199.951.171.870;5.132.000.122.070.310;4.836.499.938.964.840;489.239.990.234.375;5814600;00.00;00.00
2025-03-11 00:00:00-04:00;4.903.999.938.964.840;513.780.029.296.875;4.871.600.036.621.090;50.844.000.244.140.600;4055800;00.00;00.00
2025-03-12 00:00:00-04:00;5.444.600.219.726.560;552.655.029.296.875;52.414.501.953.125;5.358.400.268.554.680;3695500;00.00;00.00
2025-03-13 00:00:00-04:00;5.345.999.755.859.370;54.539.501.953.125;525.489.990.234.375;5.379.099.731.445.310;2532100;00.00;00.00
2025-03-14 00:00:00-04:00;5.482.550.048.828.120;5.766.199.951.171.870;5.469.500.122.070.310;5.747.899.780.273.430;3240400;00.00;00.00
2025-03-17 00:00:00-04:00;5.700.700.073.242.180;6.041.099.853.515.620;5.700.700.073.242.180;5.974.600.219.726.560;2802900;00.00;00.00
2025-03-18 00:00:00-04:00;5.932.999.877.929.680;6.032.000.122.070.310;564.00.00;56.947.998.046.875;2288700;00.00;00.00
2025-03-19 00:00:00-04:00;571.969.970.703.125;5.946.890.258.789.060;5.574.099.731.445.310;58.622.998.046.875;2239700;00.00;00.00
2025-03-20 00:00:00-04:00;580.00.00;5.981.599.731.445.310;580.00.00;5.945.499.877.929.680;2526700;00.00;00.00
2025-03-21 00:00:00-04:00;5.918.699.951.171.870;6.032.100.219.726.560;5.866.500.244.140.620;5.999.400.024.414.060;2544200;00.00;00.00
2025-03-24 00:00:00-04:00;617.00.00;6.181.370.239.257.810;5.970.900.268.554.680;6.047.100.219.726.560;1923100;00.00;00.00
2025-03-25 00:00:00-04:00;6.068.699.951.171.870;6.212.000.122.070.310;606.00.00;6.158.800.048.828.120;1573400;00.00;00.00
2025-03-26 00:00:00-04:00;6.075.800.170.898.430;6.100.150.146.484.370;5.749.600.219.726.560;5.763.499.755.859.370;2825600;00.00;00.00
2025-03-27 00:00:00-04:00;5.691.500.244.140.620;58.872.998.046.875;5.625.700.073.242.180;580.219.970.703.125;2206100;00.00;00.00
2025-03-28 00:00:00-04:00;5.766.699.829.101.560;5.908.300.170.898.430;556.00.00;5.611.599.731.445.310;1921300;00.00;00.00
2025-03-31 00:00:00-04:00;545.00.00;5.513.900.146.484.370;5.258.060.302.734.370;550.030.029.296.875;3179600;00.00;00.00
2025-04-01 00:00:00-04:00;5.472.000.122.070.310;5.528.599.853.515.620;540.00.00;55.172.998.046.875;1612700;00.00;00.00
2025-04-02 00:00:00-04:00;5.451.799.926.757.810;5.789.400.024.414.060;54.297.998.046.875;5.654.099.731.445.310;1933100;00.00;00.00
2025-04-03 00:00:00-04:00;5.446.900.024.414.060;56.972.998.046.875;5.406.699.829.101.560;5.584.199.829.101.560;2962600;00.00;00.00
2025-04-04 00:00:00-04:00;535.00.00;5.394.000.244.140.620;49.519.000.244.140.600;50.329.998.779.296.800;4150300;00.00;00.00
2025-04-07 00:00:00-04:00;477.510.009.765.625;555.00.00;475.010.009.765.625;518.969.970.703.125;3893900;00.00;00.00
2025-04-08 00:00:00-04:00;558.00.00;558.00.00;50.779.998.779.296.800;5.183.499.755.859.370;3305900;00.00;00.00
2025-04-09 00:00:00-04:00;513.989.990.234.375;5.773.060.302.734.370;51.170.001.220.703.100;5.690.599.975.585.930;3519000;00.00;00.00
2025-04-10 00:00:00-04:00;5.609.000.244.140.620;566.00.00;537.00.00;55.302.001.953.125;1990400;00.00;00.00
2025-04-11 00:00:00-04:00;5.524.099.731.445.310;5.670.900.268.554.680;542.00.00;5.436.599.731.445.310;2154400;00.00;00.00
2025-04-14 00:00:00-04:00;562.00.00;565.00.00;539.655.029.296.875;5.491.699.829.101.560;2124800;00.00;00.00
2025-04-15 00:00:00-04:00;556.00.00;5.778.099.975.585.930;5.485.449.829.101.560;5.723.900.146.484.370;2285000;00.00;00.00
2025-04-16 00:00:00-04:00;56.447.998.046.875;5.736.799.926.757.810;553.00.00;5.630.700.073.242.180;1895800;00.00;00.00
2025-04-17 00:00:00-04:00;5.657.899.780.273.430;5.784.500.122.070.310;5.601.610.107.421.870;574.25.00;1733200;00.00;00.00
